a,b,c,l,accu_a,slope_a,accu_b,slope_b,accu_c,slope_c
1.95,1.95,0.78,0.37,0.95,0.55,0.94,-0.75,0.91,-0.55
1.95,1.95,0.78,0.47,0.95,0.35,0.93,-0.65,0.92,-0.25
1.95,1.95,0.78,0.58,0.95,0.35,0.94,-0.65,0.89,-0.45
1.95,1.95,0.78,0.68,0.94,0.35,0.95,-0.75,0.90,-0.55
1.95,1.95,0.78,0.79,0.94,0.35,0.95,-0.95,0.93,-0.45
1.95,1.95,0.78,0.89,0.94,0.55,0.94,-0.75,0.93,-0.45
1.95,1.95,0.78,1.00,0.93,0.35,0.94,-0.85,0.91,-0.45
1.95,1.95,0.89,-1.00,0.99,0.65,0.85,-0.55,0.95,-2.46
1.95,1.95,0.89,-0.89,0.99,0.55,0.86,-0.65,0.95,-2.16
1.95,1.95,0.89,-0.79,0.98,0.65,0.87,-0.65,0.95,-1.86
1.95,1.95,0.89,-0.68,0.98,0.55,0.87,-0.75,0.96,-1.56
1.95,1.95,0.89,-0.58,0.98,0.65,0.88,-0.65,0.96,-1.56
1.95,1.95,0.89,-0.47,0.97,0.65,0.89,-0.65,0.96,-1.36
1.95,1.95,0.89,-0.37,0.97,0.55,0.90,-0.65,0.96,-1.36
1.95,1.95,0.89,-0.26,0.97,0.55,0.90,-0.65,0.96,-1.16
1.95,1.95,0.89,-0.16,0.97,0.55,0.91,-0.55,0.97,-0.85
1.95,1.95,0.89,-0.05,0.97,0.55,0.91,-0.75,0.97,-0.85
1.95,1.95,0.89,0.05,0.97,0.55,0.92,-0.65,0.95,-0.85
1.95,1.95,0.89,0.16,0.96,0.35,0.92,-0.65,0.96,-0.55
1.95,1.95,0.89,0.26,0.95,0.45,0.93,-0.65,0.96,-0.65
1.95,1.95,0.89,0.37,0.95,0.35,0.93,-0.65,0.95,-0.45
1.95,1.95,0.89,0.47,0.95,0.35,0.93,-0.75,0.96,-0.45
1.95,1.95,0.89,0.58,0.96,0.35,0.94,-0.75,0.92,-0.55
1.95,1.95,0.89,0.68,0.95,0.35,0.94,-0.85,0.91,-0.45
1.95,1.95,0.89,0.79,0.94,0.35,0.95,-0.65,0.91,-0.55
1.95,1.95,0.89,0.89,0.94,0.35,0.94,-0.75,0.90,-0.45
1.95,1.95,0.89,1.00,0.94,0.55,0.94,-0.75,0.89,-0.45
1.95,1.95,1.00,-1.00,0.98,0.75,0.86,-0.65,0.95,-2.36
1.95,1.95,1.00,-0.89,0.99,0.55,0.87,-0.65,0.94,-2.16
1.95,1.95,1.00,-0.79,0.98,0.55,0.87,-0.65,0.95,-2.36
1.95,1.95,1.00,-0.68,0.99,0.55,0.88,-0.65,0.96,-1.86
1.95,1.95,1.00,-0.58,0.98,0.65,0.88,-0.65,0.94,-1.56
1.95,1.95,1.00,-0.47,0.98,0.55,0.90,-0.65,0.96,-1.36
1.95,1.95,1.00,-0.37,0.98,0.55,0.90,-0.65,0.95,-1.36
1.95,1.95,1.00,-0.26,0.97,0.55,0.90,-0.75,0.95,-1.36
1.95,1.95,1.00,-0.16,0.97,0.55,0.91,-0.65,0.95,-0.85
1.95,1.95,1.00,-0.05,0.96,0.35,0.92,-0.65,0.94,-1.16
1.95,1.95,1.00,0.05,0.96,0.55,0.91,-0.75,0.97,-0.85
1.95,1.95,1.00,0.16,0.95,0.35,0.92,-0.75,0.94,-0.85
1.95,1.95,1.00,0.26,0.95,0.35,0.92,-0.75,0.94,-0.75
1.95,1.95,1.00,0.37,0.95,0.35,0.93,-0.75,0.96,-0.35
1.95,1.95,1.00,0.47,0.95,0.25,0.93,-0.75,0.96,-0.85
1.95,1.95,1.00,0.58,0.96,0.45,0.94,-0.75,0.94,-0.65
1.95,1.95,1.00,0.68,0.94,0.55,0.94,-0.85,0.92,-0.55
1.95,1.95,1.00,0.79,0.95,0.35,0.94,-0.85,0.92,-0.45
1.95,1.95,1.00,0.89,0.94,0.45,0.94,-0.85,0.92,-0.45
1.95,1.95,1.00,1.00,0.94,0.35,0.95,-0.75,0.90,-0.65
1.95,2.05,0.00,-1.00,0.98,0.85,0.95,0.15,0.98,-1.26
1.95,2.05,0.00,-0.89,0.98,0.75,0.96,0.15,0.98,-1.06
1.95,2.05,0.00,-0.79,0.97,0.75,0.97,0.05,0.97,-0.85
1.95,2.05,0.00,-0.68,0.96,0.75,0.98,-0.05,0.98,-0.85
1.95,2.05,0.00,-0.58,0.97,0.65,0.99,0.05,0.98,-0.75
1.95,2.05,0.00,-0.47,0.95,0.75,0.99,0.05,0.97,-0.65
1.95,2.05,0.00,-0.37,0.95,0.75,0.99,0.15,0.97,-0.55
1.95,2.05,0.00,-0.26,0.95,0.55,1.00,0.05,0.96,-0.45
1.95,2.05,0.00,-0.16,0.96,0.85,1.00,0.05,0.94,-0.55
1.95,2.05,0.00,-0.05,0.97,0.85,1.00,-0.05,0.95,-0.45
1.95,2.05,0.00,0.05,0.97,0.75,1.00,-0.05,0.94,-0.45
1.95,2.05,0.00,0.16,0.97,0.75,1.00,-0.05,0.93,-0.45
1.95,2.05,0.00,0.26,0.98,0.85,1.00,-0.15,0.94,-0.45
1.95,2.05,0.00,0.37,0.98,0.85,0.99,-0.15,0.93,-0.45
1.95,2.05,0.00,0.47,0.98,0.75,0.99,-0.15,0.90,-0.45
1.95,2.05,0.00,0.58,0.98,0.85,0.99,-0.15,0.90,-0.55
1.95,2.05,0.00,0.68,0.98,0.85,0.99,-0.15,0.89,-0.45
1.95,2.05,0.00,0.79,0.98,0.85,0.98,-0.15,0.90,-0.25
1.95,2.05,0.00,0.89,0.98,0.75,0.98,-0.15,0.90,-0.45
1.95,2.05,0.00,1.00,0.98,0.75,0.97,-0.15,0.90,-0.65
1.95,2.05,0.11,-1.00,0.98,0.75,0.88,-0.25,0.97,-1.46
1.95,2.05,0.11,-0.89,0.98,0.65,0.90,-0.35,0.98,-1.16
1.95,2.05,0.11,-0.79,0.97,0.75,0.92,-0.15,0.97,-1.06
1.95,2.05,0.11,-0.68,0.97,0.75,0.93,-0.15,0.96,-0.85
1.95,2.05,0.11,-0.58,0.97,0.75,0.93,-0.25,0.97,-0.85
1.95,2.05,0.11,-0.47,0.96,0.65,0.94,-0.25,0.98,-0.75
1.95,2.05,0.11,-0.37,0.97,0.75,0.94,-0.35,0.98,-0.55
1.95,2.05,0.11,-0.26,0.97,0.65,0.95,-0.35,0.96,-0.55
1.95,2.05,0.11,-0.16,0.98,0.75,0.97,-0.25,0.93,-0.55
1.95,2.05,0.11,-0.05,0.98,0.85,1.00,-0.05,0.91,-0.55
1.95,2.05,0.11,0.05,0.97,0.85,1.00,-0.15,0.90,-0.55
1.95,2.05,0.11,0.16,0.98,0.85,1.00,-0.05,0.88,-0.45
1.95,2.05,0.11,0.26,0.98,0.85,1.00,-0.05,0.88,-0.55
1.95,2.05,0.11,0.37,0.98,0.85,0.99,-0.15,0.88,-0.55
1.95,2.05,0.11,0.47,0.98,0.85,0.99,-0.15,0.88,-0.45
1.95,2.05,0.11,0.58,0.98,0.85,0.99,-0.15,0.88,-0.45
1.95,2.05,0.11,0.68,0.98,0.85,0.99,-0.15,0.87,-0.45
1.95,2.05,0.11,0.79,0.98,0.85,0.99,-0.15,0.85,-0.45
1.95,2.05,0.11,0.89,0.97,0.85,0.98,-0.15,0.87,-0.65
1.95,2.05,0.11,1.00,0.97,0.85,0.98,-0.15,0.89,-0.55
1.95,2.05,0.22,-1.00,0.98,0.75,0.88,-0.05,0.95,-1.86
1.95,2.05,0.22,-0.89,0.99,0.85,0.89,-0.45,0.95,-1.36
1.95,2.05,0.22,-0.79,0.98,0.75,0.90,-0.55,0.97,-1.26
1.95,2.05,0.22,-0.68,0.97,0.75,0.90,-0.35,0.97,-0.85
1.95,2.05,0.22,-0.58,0.97,0.75,0.91,-0.55,0.97,-0.85
1.95,2.05,0.22,-0.47,0.97,0.55,0.91,-0.35,0.98,-0.85
1.95,2.05,0.22,-0.37,0.96,0.65,0.94,-0.45,0.95,-0.65
1.95,2.05,0.22,-0.26,0.95,0.65,0.94,-0.25,0.95,-0.75
1.95,2.05,0.22,-0.16,0.95,0.65,0.94,-0.45,0.96,-0.55
1.95,2.05,0.22,-0.05,0.95,0.65,0.95,-0.35,0.96,-0.45
1.95,2.05,0.22,0.05,0.95,0.65,0.95,-0.45,0.95,-0.45
1.95,2.05,0.22,0.16,0.94,0.65,0.95,-0.65,0.96,-0.35
1.95,2.05,0.22,0.26,0.94,0.65,0.95,-0.65,0.95,-0.45
1.95,2.05,0.22,0.37,0.95,0.65,0.96,-0.75,0.93,-0.45
1.95,2.05,0.22,0.47,0.95,0.55,0.96,-0.75,0.94,-0.25
1.95,2.05,0.22,0.58,0.94,0.65,0.95,-0.55,0.93,-0.35
1.95,2.05,0.22,0.68,0.94,0.75,0.96,-0.65,0.89,-0.25
1.95,2.05,0.22,0.79,0.94,0.65,0.96,-0.45,0.92,-0.35
1.95,2.05,0.22,0.89,0.95,0.75,0.95,-0.35,0.91,-0.35
1.95,2.05,0.22,1.00,0.95,0.65,0.95,-0.15,0.87,-0.45
1.95,2.05,0.33,-1.00,0.99,0.75,0.86,-0.35,0.97,-1.56
1.95,2.05,0.33,-0.89,0.98,0.65,0.88,-0.45,0.98,-1.26
1.95,2.05,0.33,-0.79,0.98,0.75,0.88,-0.55,0.97,-1.26
1.95,2.05,0.33,-0.68,0.97,0.65,0.90,-0.25,0.94,-1.16
1.95,2.05,0.33,-0.58,0.96,0.65,0.91,-0.55,0.95,-0.85
1.95,2.05,0.33,-0.47,0.97,0.75,0.92,-0.25,0.96,-0.85
1.95,2.05,0.33,-0.37,0.97,0.65,0.92,-0.25,0.95,-0.85
1.95,2.05,0.33,-0.26,0.96,0.55,0.93,-0.45,0.96,-0.85
1.95,2.05,0.33,-0.16,0.96,0.65,0.94,-0.45,0.96,-0.55
1.95,2.05,0.33,-0.05,0.95,0.65,0.93,-0.65,0.96,-0.55
1.95,2.05,0.33,0.05,0.95,0.65,0.95,-0.65,0.97,-0.45
1.95,2.05,0.33,0.16,0.95,0.55,0.95,-0.55,0.96,-0.45
1.95,2.05,0.33,0.26,0.95,0.55,0.95,-0.65,0.94,-0.45
1.95,2.05,0.33,0.37,0.93,0.55,0.95,-0.65,0.94,-0.45
1.95,2.05,0.33,0.47,0.94,0.65,0.95,-0.75,0.94,-0.45
1.95,2.05,0.33,0.58,0.94,0.55,0.95,-0.85,0.92,-0.45
1.95,2.05,0.33,0.68,0.94,0.65,0.96,-0.75,0.91,-0.45
1.95,2.05,0.33,0.79,0.94,0.65,0.95,-0.75,0.92,-0.45
1.95,2.05,0.33,0.89,0.93,0.65,0.95,-0.85,0.91,-0.45
1.95,2.05,0.33,1.00,0.94,0.65,0.94,-0.85,0.92,-0.35
1.95,2.05,0.44,-1.00,0.99,0.75,0.86,-0.65,0.95,-1.86
1.95,2.05,0.44,-0.89,0.98,0.75,0.87,-0.55,0.96,-1.56
1.95,2.05,0.44,-0.79,0.97,0.75,0.87,-0.75,0.97,-1.36
1.95,2.05,0.44,-0.68,0.98,0.65,0.89,-0.65,0.97,-1.26
1.95,2.05,0.44,-0.58,0.98,0.65,0.89,-0.55,0.96,-0.85
1.95,2.05,0.44,-0.47,0.97,0.65,0.90,-0.55,0.97,-0.85
1.95,2.05,0.44,-0.37,0.97,0.75,0.91,-0.55,0.97,-0.85
1.95,2.05,0.44,-0.26,0.96,0.55,0.93,-0.45,0.94,-0.85
1.95,2.05,0.44,-0.16,0.96,0.65,0.93,-0.65,0.95,-0.65
1.95,2.05,0.44,-0.05,0.95,0.65,0.93,-0.35,0.94,-0.85
1.95,2.05,0.44,0.05,0.95,0.65,0.94,-0.65,0.94,-0.55
1.95,2.05,0.44,0.16,0.94,0.55,0.94,-0.75,0.94,-0.55
1.95,2.05,0.44,0.26,0.94,0.55,0.95,-0.65,0.96,-0.45
1.95,2.05,0.44,0.37,0.94,0.55,0.95,-0.75,0.95,-0.45
1.95,2.05,0.44,0.47,0.94,0.55,0.95,-0.85,0.96,-0.25
1.95,2.05,0.44,0.58,0.95,0.65,0.95,-0.75,0.95,-0.45
1.95,2.05,0.44,0.68,0.94,0.55,0.95,-0.75,0.95,-0.45
1.95,2.05,0.44,0.79,0.94,0.35,0.95,-0.85,0.90,-0.45
1.95,2.05,0.44,0.89,0.94,0.55,0.95,-0.75,0.94,-0.45
1.95,2.05,0.44,1.00,0.93,0.55,0.94,-0.85,0.94,-0.25
1.95,2.05,0.56,-1.00,0.98,0.75,0.87,-0.55,0.94,-2.36
1.95,2.05,0.56,-0.89,0.98,0.75,0.87,-0.45,0.95,-1.86
1.95,2.05,0.56,-0.79,0.98,0.75,0.88,-0.55,0.95,-1.86
1.95,2.05,0.56,-0.68,0.98,0.75,0.89,-0.35,0.95,-1.36
1.95,2.05,0.56,-0.58,0.98,0.75,0.89,-0.65,0.96,-1.16
1.95,2.05,0.56,-0.47,0.97,0.55,0.89,-0.55,0.96,-0.85
1.95,2.05,0.56,-0.37,0.97,0.65,0.91,-0.55,0.96,-0.85
1.95,2.05,0.56,-0.26,0.97,0.55,0.92,-0.55,0.97,-0.85
1.95,2.05,0.56,-0.16,0.95,0.45,0.91,-0.65,0.98,-0.65
1.95,2.05,0.56,-0.05,0.96,0.65,0.93,-0.65,0.96,-0.45
1.95,2.05,0.56,0.05,0.96,0.55,0.93,-0.65,0.96,-0.55
1.95,2.05,0.56,0.16,0.95,0.35,0.93,-0.75,0.97,-0.35
1.95,2.05,0.56,0.26,0.95,0.55,0.94,-0.75,0.97,-0.45
1.95,2.05,0.56,0.37,0.94,0.55,0.95,-0.75,0.94,-0.45
1.95,2.05,0.56,0.47,0.93,0.45,0.95,-0.75,0.93,-0.45
1.95,2.05,0.56,0.58,0.94,0.65,0.95,-0.75,0.92,-0.45
1.95,2.05,0.56,0.68,0.93,0.45,0.96,-0.85,0.91,-0.45
1.95,2.05,0.56,0.79,0.93,0.55,0.95,-0.85,0.93,-0.35
1.95,2.05,0.56,0.89,0.93,0.45,0.94,-0.85,0.90,-0.35
1.95,2.05,0.56,1.00,0.93,0.55,0.94,-0.95,0.91,-0.35
1.95,2.05,0.67,-1.00,0.98,0.75,0.85,-0.65,0.98,-1.86
1.95,2.05,0.67,-0.89,0.98,0.75,0.88,-0.65,0.93,-1.86
1.95,2.05,0.67,-0.79,0.98,0.55,0.88,-0.35,0.93,-1.86
1.95,2.05,0.67,-0.68,0.97,0.55,0.89,-0.65,0.94,-1.36
1.95,2.05,0.67,-0.58,0.98,0.65,0.89,-0.65,0.95,-1.36
1.95,2.05,0.67,-0.47,0.96,0.55,0.90,-0.65,0.96,-1.26
1.95,2.05,0.67,-0.37,0.96,0.65,0.91,-0.45,0.95,-0.85
1.95,2.05,0.67,-0.26,0.96,0.65,0.92,-0.75,0.96,-0.85
1.95,2.05,0.67,-0.16,0.95,0.55,0.92,-0.65,0.96,-0.85
1.95,2.05,0.67,-0.05,0.95,0.65,0.92,-0.65,0.96,-0.65
1.95,2.05,0.67,0.05,0.95,0.55,0.93,-0.65,0.95,-0.65
1.95,2.05,0.67,0.16,0.94,0.55,0.93,-0.85,0.95,-0.45
1.95,2.05,0.67,0.26,0.95,0.45,0.94,-0.65,0.95,-0.45
1.95,2.05,0.67,0.37,0.94,0.45,0.94,-0.65,0.95,-0.25
1.95,2.05,0.67,0.47,0.94,0.35,0.94,-0.75,0.97,-0.25
1.95,2.05,0.67,0.58,0.94,0.55,0.94,-0.95,0.95,-0.25
1.95,2.05,0.67,0.68,0.94,0.55,0.95,-0.75,0.93,-0.25
1.95,2.05,0.67,0.79,0.93,0.35,0.95,-0.85,0.95,-0.45
1.95,2.05,0.67,0.89,0.93,0.35,0.94,-0.95,0.95,-0.45
1.95,2.05,0.67,1.00,0.93,0.55,0.95,-0.75,0.92,-0.25
1.95,2.05,0.78,-1.00,0.99,0.75,0.86,-0.55,0.97,-1.86
1.95,2.05,0.78,-0.89,0.98,0.55,0.86,-0.75,0.97,-1.86
1.95,2.05,0.78,-0.79,0.97,0.55,0.87,-0.75,0.97,-1.36
1.95,2.05,0.78,-0.68,0.97,0.65,0.88,-0.65,0.97,-1.26
1.95,2.05,0.78,-0.58,0.97,0.65,0.89,-0.65,0.98,-1.26
1.95,2.05,0.78,-0.47,0.97,0.65,0.89,-0.65,0.97,-0.85
1.95,2.05,0.78,-0.37,0.97,0.45,0.88,-0.65,0.98,-0.85
1.95,2.05,0.78,-0.26,0.97,0.65,0.91,-0.65,0.95,-0.85
1.95,2.05,0.78,-0.16,0.96,0.65,0.92,-0.45,0.94,-0.85
1.95,2.05,0.78,-0.05,0.95,0.65,0.92,-0.75,0.93,-0.85
1.95,2.05,0.78,0.05,0.94,0.55,0.93,-0.75,0.92,-0.85
1.95,2.05,0.78,0.16,0.95,0.55,0.93,-0.75,0.94,-0.65
1.95,2.05,0.78,0.26,0.94,0.35,0.93,-0.75,0.95,-0.45
1.95,2.05,0.78,0.37,0.94,0.35,0.94,-0.75,0.94,-0.45
1.95,2.05,0.78,0.47,0.94,0.35,0.95,-0.75,0.95,-0.35
1.95,2.05,0.78,0.58,0.94,0.55,0.94,-0.85,0.91,-0.45
1.95,2.05,0.78,0.68,0.93,0.35,0.95,-0.85,0.92,-0.45
1.95,2.05,0.78,0.79,0.94,0.35,0.95,-0.75,0.94,-0.55
1.95,2.05,0.78,0.89,0.93,0.25,0.94,-0.85,0.92,-0.45
1.95,2.05,0.78,1.00,0.94,0.45,0.94,-0.95,0.93,-0.35
1.95,2.05,0.89,-1.00,0.98,0.55,0.86,-0.65,0.97,-1.86
1.95,2.05,0.89,-0.89,0.98,0.55,0.86,-0.65,0.94,-1.86
1.95,2.05,0.89,-0.79,0.98,0.65,0.86,-0.65,0.98,-1.86
1.95,2.05,0.89,-0.68,0.97,0.55,0.88,-0.65,0.97,-1.56
1.95,2.05,0.89,-0.58,0.97,0.55,0.88,-0.45,0.97,-1.26
1.95,2.05,0.89,-0.47,0.97,0.75,0.89,-0.55,0.96,-1.26
1.95,2.05,0.89,-0.37,0.97,0.65,0.90,-0.65,0.97,-1.16
1.95,2.05,0.89,-0.26,0.96,0.55,0.90,-0.65,0.98,-0.85
1.95,2.05,0.89,-0.16,0.96,0.55,0.91,-0.65,0.97,-0.65
1.95,2.05,0.89,-0.05,0.95,0.65,0.91,-0.75,0.97,-0.85
1.95,2.05,0.89,0.05,0.95,0.35,0.92,-0.65,0.96,-0.55
1.95,2.05,0.89,0.16,0.95,0.45,0.92,-0.75,0.96,-0.65
1.95,2.05,0.89,0.26,0.94,0.45,0.93,-0.75,0.96,-0.45
1.95,2.05,0.89,0.37,0.95,0.55,0.93,-0.75,0.97,-0.35
1.95,2.05,0.89,0.47,0.94,0.55,0.94,-0.75,0.97,-0.35
1.95,2.05,0.89,0.58,0.95,0.55,0.94,-0.85,0.89,-0.45
1.95,2.05,0.89,0.68,0.93,0.35,0.95,-0.85,0.91,-0.35
1.95,2.05,0.89,0.79,0.93,0.55,0.94,-0.75,0.94,-0.45
1.95,2.05,0.89,0.89,0.94,0.35,0.95,-0.75,0.93,-0.25
1.95,2.05,0.89,1.00,0.93,0.45,0.95,-0.85,0.92,-0.35
1.95,2.05,1.00,-1.00,0.98,0.65,0.85,-0.55,0.95,-1.86
1.95,2.05,1.00,-0.89,0.98,0.65,0.86,-0.65,0.95,-1.86
1.95,2.05,1.00,-0.79,0.98,0.65,0.87,-0.55,0.96,-1.56
1.95,2.05,1.00,-0.68,0.97,0.65,0.87,-0.65,0.95,-1.36
1.95,2.05,1.00,-0.58,0.98,0.55,0.88,-0.65,0.96,-1.26
1.95,2.05,1.00,-0.47,0.96,0.65,0.90,-0.65,0.97,-1.26
1.95,2.05,1.00,-0.37,0.96,0.65,0.90,-0.65,0.97,-1.36
1.95,2.05,1.00,-0.26,0.96,0.55,0.89,-0.65,0.96,-1.26
1.95,2.05,1.00,-0.16,0.96,0.55,0.92,-0.55,0.97,-0.85
1.95,2.05,1.00,-0.05,0.95,0.35,0.91,-0.75,0.97,-0.85
1.95,2.05,1.00,0.05,0.95,0.65,0.92,-0.75,0.97,-0.65
1.95,2.05,1.00,0.16,0.95,0.45,0.92,-0.65,0.94,-0.85
1.95,2.05,1.00,0.26,0.95,0.45,0.92,-0.85,0.96,-0.55
1.95,2.05,1.00,0.37,0.94,0.35,0.93,-0.85,0.95,-0.55
1.95,2.05,1.00,0.47,0.93,0.25,0.94,-0.75,0.96,-0.35
1.95,2.05,1.00,0.58,0.94,0.35,0.94,-0.85,0.91,-0.45
1.95,2.05,1.00,0.68,0.93,0.35,0.94,-0.85,0.91,-0.35
1.95,2.05,1.00,0.79,0.93,0.45,0.95,-0.85,0.92,-0.45
1.95,2.05,1.00,0.89,0.93,0.35,0.94,-0.85,0.94,-0.45
1.95,2.05,1.00,1.00,0.93,0.35,0.94,-0.85,0.91,-0.65
1.95,2.16,0.00,-1.00,0.98,0.75,0.94,-0.05,0.99,-1.06
1.95,2.16,0.00,-0.89,0.97,0.65,0.96,0.15,0.98,-1.06
1.95,2.16,0.00,-0.79,0.97,0.85,0.97,0.05,0.99,-0.85
1.95,2.16,0.00,-0.68,0.96,0.55,0.98,-0.05,0.99,-0.75
1.95,2.16,0.00,-0.58,0.98,0.65,0.99,0.15,0.99,-0.55
1.95,2.16,0.00,-0.47,0.96,0.55,0.99,-0.05,0.98,-0.55
1.95,2.16,0.00,-0.37,0.96,0.65,0.99,0.05,0.98,-0.45
1.95,2.16,0.00,-0.26,0.95,0.75,1.00,0.05,0.97,-0.45
1.95,2.16,0.00,-0.16,0.96,0.55,1.00,0.05,0.97,-0.35
1.95,2.16,0.00,-0.05,0.96,0.55,1.00,-0.05,0.96,-0.35
1.95,2.16,0.00,0.05,0.97,0.65,1.00,-0.05,0.94,-0.25
1.95,2.16,0.00,0.16,0.97,0.75,1.00,-0.05,0.94,-0.35
1.95,2.16,0.00,0.26,0.98,0.85,1.00,-0.05,0.92,-0.25
1.95,2.16,0.00,0.37,0.98,0.65,0.99,-0.05,0.94,-0.35
1.95,2.16,0.00,0.47,0.98,0.85,0.99,-0.15,0.92,-0.45
1.95,2.16,0.00,0.58,0.98,0.85,0.99,-0.05,0.93,-0.45
1.95,2.16,0.00,0.68,0.98,0.75,0.98,-0.15,0.92,-0.35
1.95,2.16,0.00,0.79,0.98,0.85,0.98,-0.15,0.93,-0.45
1.95,2.16,0.00,0.89,0.98,0.85,0.97,0.05,0.94,-0.45
1.95,2.16,0.00,1.00,0.98,0.85,0.97,-0.05,0.92,-0.75
1.95,2.16,0.11,-1.00,0.99,0.85,0.89,-0.15,0.97,-1.36
1.95,2.16,0.11,-0.89,0.98,0.85,0.92,-0.25,0.97,-1.06
1.95,2.16,0.11,-0.79,0.96,0.85,0.93,-0.25,0.97,-1.06
1.95,2.16,0.11,-0.68,0.97,0.75,0.93,-0.25,0.98,-0.85
1.95,2.16,0.11,-0.58,0.97,0.75,0.94,-0.25,0.98,-0.75
1.95,2.16,0.11,-0.47,0.97,0.65,0.95,-0.15,0.98,-0.55
1.95,2.16,0.11,-0.37,0.96,0.65,0.96,-0.05,0.96,-0.55
1.95,2.16,0.11,-0.26,0.97,0.65,0.97,-0.15,0.93,-0.55
1.95,2.16,0.11,-0.16,0.97,0.85,0.99,-0.15,0.91,-0.55
1.95,2.16,0.11,-0.05,0.97,0.85,1.00,-0.05,0.91,-0.45
1.95,2.16,0.11,0.05,0.97,0.85,1.00,-0.05,0.90,-0.45
1.95,2.16,0.11,0.16,0.97,0.85,1.00,0.05,0.88,-0.45
1.95,2.16,0.11,0.26,0.98,0.85,1.00,-0.15,0.87,-0.55
1.95,2.16,0.11,0.37,0.98,0.85,0.99,-0.15,0.90,-0.45
1.95,2.16,0.11,0.47,0.98,0.85,0.99,-0.15,0.87,-0.45
1.95,2.16,0.11,0.58,0.98,0.75,0.99,-0.15,0.87,-0.55
1.95,2.16,0.11,0.68,0.97,0.75,0.99,-0.15,0.85,-0.45
1.95,2.16,0.11,0.79,0.98,0.85,0.98,-0.15,0.86,-0.45
1.95,2.16,0.11,0.89,0.98,0.85,0.98,-0.15,0.86,-0.55
1.95,2.16,0.11,1.00,0.98,0.85,0.97,-0.15,0.86,-0.45
1.95,2.16,0.22,-1.00,0.98,0.75,0.89,-0.15,0.97,-1.56
1.95,2.16,0.22,-0.89,0.98,0.85,0.89,-0.35,0.98,-1.36
1.95,2.16,0.22,-0.79,0.97,0.75,0.90,-0.55,0.96,-1.06
1.95,2.16,0.22,-0.68,0.97,0.65,0.90,-0.35,0.98,-0.85
1.95,2.16,0.22,-0.58,0.97,0.75,0.92,-0.45,0.98,-0.75
1.95,2.16,0.22,-0.47,0.97,0.75,0.92,-0.35,0.98,-0.75
1.95,2.16,0.22,-0.37,0.96,0.75,0.94,-0.35,0.96,-0.65
1.95,2.16,0.22,-0.26,0.96,0.65,0.94,-0.45,0.97,-0.45
1.95,2.16,0.22,-0.16,0.95,0.65,0.95,-0.45,0.96,-0.45
1.95,2.16,0.22,-0.05,0.95,0.65,0.96,-0.25,0.97,-0.45
1.95,2.16,0.22,0.05,0.95,0.65,0.96,-0.55,0.92,-0.45
1.95,2.16,0.22,0.16,0.95,0.55,0.96,-0.55,0.94,-0.45
1.95,2.16,0.22,0.26,0.94,0.65,0.97,-0.65,0.93,-0.35
1.95,2.16,0.22,0.37,0.95,0.65,0.97,-0.65,0.90,-0.25
1.95,2.16,0.22,0.47,0.95,0.65,0.96,-0.65,0.91,-0.35
1.95,2.16,0.22,0.58,0.95,0.55,0.96,-0.75,0.92,-0.35
1.95,2.16,0.22,0.68,0.95,0.65,0.97,-0.55,0.87,-0.45
1.95,2.16,0.22,0.79,0.95,0.65,0.96,-0.45,0.85,-0.45
1.95,2.16,0.22,0.89,0.95,0.85,0.96,-0.25,0.85,-0.25
1.95,2.16,0.22,1.00,0.96,0.75,0.97,-0.15,0.83,-0.45
1.95,2.16,0.33,-1.00,0.98,0.75,0.87,-0.65,0.97,-1.66
1.95,2.16,0.33,-0.89,0.98,0.75,0.87,-0.55,0.98,-1.26
1.95,2.16,0.33,-0.79,0.98,0.65,0.90,-0.35,0.96,-1.16
1.95,2.16,0.33,-0.68,0.98,0.65,0.91,-0.35,0.96,-0.85
1.95,2.16,0.33,-0.58,0.97,0.65,0.92,-0.45,0.96,-0.85
1.95,2.16,0.33,-0.47,0.96,0.75,0.92,-0.55,0.97,-0.85
1.95,2.16,0.33,-0.37,0.96,0.65,0.92,-0.45,0.97,-0.65
1.95,2.16,0.33,-0.26,0.96,0.55,0.93,-0.55,0.97,-0.55
1.95,2.16,0.33,-0.16,0.96,0.55,0.93,-0.45,0.98,-0.55
1.95,2.16,0.33,-0.05,0.95,0.55,0.94,-0.55,0.96,-0.45
1.95,2.16,0.33,0.05,0.95,0.55,0.94,-0.75,0.96,-0.45
1.95,2.16,0.33,0.16,0.95,0.65,0.96,-0.55,0.95,-0.35
1.95,2.16,0.33,0.26,0.94,0.55,0.96,-0.65,0.94,-0.35
1.95,2.16,0.33,0.37,0.95,0.55,0.96,-0.55,0.93,-0.25
1.95,2.16,0.33,0.47,0.95,0.55,0.96,-0.75,0.93,-0.45
1.95,2.16,0.33,0.58,0.94,0.65,0.95,-0.65,0.93,-0.25
1.95,2.16,0.33,0.68,0.94,0.55,0.95,-0.55,0.92,-0.25
1.95,2.16,0.33,0.79,0.94,0.65,0.94,-0.85,0.93,-0.35
1.95,2.16,0.33,0.89,0.94,0.55,0.94,-0.75,0.89,-0.45
1.95,2.16,0.33,1.00,0.94,0.65,0.95,-0.55,0.90,-0.45
1.95,2.16,0.44,-1.00,0.99,0.85,0.86,-0.25,0.96,-1.66
